tau [s],AS [V],ASD [V/√Hz],PSD [dB/Hz]
1.7523871527777778e-07,0.40873996751371017,0.5849410255882954,-22.851946915995704
1.7578125e-07,1.6172985842140886,2.314489327498797,-16.878515913128073
1.7632378472222221e-07,1.3339904785718077,1.9090517705113847,-17.714890678875857
1.7686631944444444e-07,0.9897547995102235,1.4164217681673825,-19.011141812728393
1.7740885416666667e-07,0.20437174011872813,0.2924730262946541,-25.86220954939567
1.7795138888888888e-07,2.0719388123898947,2.9651174590233524,-15.80264871815319
1.784939236111111e-07,1.7031830866344218,2.4373972222991878,-16.653804619648373
1.7903645833333334e-07,2.426377270055324,3.472348489538604,-15.116834687641887
1.7957899305555556e-07,0.6978068369386096,0.998619854437659,-20.529065774364113
1.8012152777777777e-07,2.077590266958119,2.9732051624385853,-15.790818956248472
1.806640625e-07,0.6869316082311481,0.9830564940147847,-20.59728297368309
1.8120659722222223e-07,1.049031373804608,1.5012514959085412,-18.758533206710407
1.8174913194444446e-07,0.207373512639112,0.29676881343613837,-25.79888513559055
1.8229166666666666e-07,1.4769371135896272,2.1136203420663904,-17.27279793770345
1.828342013888889e-07,0.5798923234199471,0.8298743390702689,-21.332944380573764
1.8337673611111112e-07,2.7372266770622224,3.917199948631676,-14.593310336921338
1.8391927083333332e-07,0.5962221764449208,0.8532437223831788,-21.212336721272194
1.8446180555555555e-07,1.8004037742568193,2.5765281447586776,-16.412718829832528
1.8500434027777778e-07,0.19095263845131846,0.2732691712384565,-26.157161341479647
1.85546875e-07,1.8352766624748424,2.6264341598801186,-16.329402555600517
1.8608940972222221e-07,0.08201906512064193,0.1173761312388719,-29.827269829259325
1.8663194444444444e-07,1.9019587171046877,2.721861748380399,-16.174407115384316
1.8717447916666667e-07,0.28353150291496826,0.40575725713955124,-24.440404777234697
1.877170138888889e-07,2.8343207758430746,4.056149711888038,-14.441927974646145
1.882595486111111e-07,0.304890871400953,0.4363242970698735,-24.12497376132866
1.8880208333333333e-07,0.5978135206725107,0.8555210688590142,-21.200760644816423
1.8934461805555556e-07,0.27294611180380635,0.390608678520044,-24.605648856434303
1.8988715277777777e-07,1.5027258798740064,2.150526220125735,-17.197620318065475
1.904296875e-07,0.6851174504973115,0.9804602828053348,-20.608767681860826
1.9097222222222223e-07,2.7241512984733074,3.898487990003606,-14.61410573194885
1.9151475694444446e-07,1.0469510415801868,1.4982743667760041,-18.767154243753833
1.9205729166666666e-07,1.016352774885215,1.4544856920088842,-18.89597320446079
1.925998263888889e-07,0.3001803391787056,0.42958313210401866,-24.19259553695337
1.9314236111111112e-07,1.2552676829369938,1.7963928761636934,-17.979054496898307
1.9368489583333332e-07,0.9405635193460233,1.346024938505054,-19.23253667468498
1.9422743055555555e-07,1.8652192912254872,2.6692845619994667,-16.25911899137392
1.9476996527777778e-07,0.49991181444097077,0.7154155519009738,-21.977483971020146
1.953125e-07,1.645236064730951,2.3544701950544966,-16.804135766973655
1.958550347222222e-07,1.2150329368083674,1.7388135946270182,-18.12053746839267
1.9639756944444444e-07,0.4055471908977508,0.5803718956361311,-22.886004001578133
1.9694010416666667e-07,0.4798053180311964,0.6866414765335429,-22.15576740419152
1.974826388888889e-07,1.635933833976765,2.341157926056897,-16.828760632092997
1.980251736111111e-07,1.9144648577232102,2.7397590799382794,-16.145943989134206
1.9856770833333333e-07,0.581775770713435,0.8325697094256461,-21.318861675068025
1.9911024305555556e-07,1.8330830705069272,2.6232949465968187,-16.33459651186493
1.9965277777777777e-07,1.721090177733788,2.4630237650047646,-16.608381715897348
2.001953125e-07,1.0361848982972912,1.4828671167049274,-18.81204539233883
2.0073784722222223e-07,1.0741279939856567,1.5371668550959448,-18.65585762340143
2.0128038194444445e-07,2.8699707155789955,4.107167752619743,-14.387643323484095
2.0182291666666666e-07,0.9134937695425863,1.30728586606064,-19.359362080732446
2.023654513888889e-07,0.8009806609114802,1.1462702121348982,-19.930197671889452
2.0290798611111112e-07,1.0095941479526682,1.4448135324852138,-18.92494973131735
