tau [s],ASD [V/√Hz],PSD [dB/Hz]
3.383246527777778e-06,0.20617437593097007,-27.380720851594585
3.3837890625e-06,0.2116440106379378,-27.267007910455796
3.384331597222222e-06,0.2350108920907518,-26.812187827708485
3.3848741319444445e-06,0.1313518082113872,-29.33870718095921
3.3854166666666665e-06,0.28560141882062456,-25.96546413218375
3.385959201388889e-06,0.3053750743604538,-25.674731880965254
3.3865017361111113e-06,0.21782426487653908,-27.14200516799679
3.3870442708333333e-06,0.0679053401768416,-32.20402844644222
3.3875868055555556e-06,0.15444642939780678,-28.635289014056482
3.3881293402777776e-06,0.2189449952035795,-27.119717515936564
3.388671875e-06,0.33817595283713586,-25.2316405147246
3.3892144097222224e-06,0.07661796794516221,-31.67976144350338
3.3897569444444443e-06,0.16504869993695026,-28.34694666021622
3.3902994791666667e-06,0.18289991752132245,-27.900932641995865
3.3908420138888887e-06,0.19649075542041863,-27.589646515081245
3.391384548611111e-06,0.29168297756272116,-25.873956891258125
3.3919270833333335e-06,0.24459584261303322,-26.638577027561396
3.3924696180555554e-06,0.23714576587627637,-26.772913988932707
3.393012152777778e-06,0.11903836417836754,-29.766198236499896
3.3935546875e-06,0.1738723293258575,-28.120763015308757
3.394097222222222e-06,0.3773826901495573,-24.755247978350322
3.3946397569444446e-06,0.17244141915499844,-28.156651854863064
3.3951822916666665e-06,0.20413565736009054,-27.423879021764233
3.395724826388889e-06,0.03124428416080066,-35.575361948540404
3.3962673611111113e-06,0.23491173298043544,-26.81402065093437
3.3968098958333333e-06,0.12620511458825812,-29.512298183488568
3.3973524305555557e-06,0.255770460597469,-26.44456388263471
3.3978949652777776e-06,0.13332916155194244,-29.27381625797613
3.3984375e-06,0.033987767624333774,-35.20984133527839
3.3989800347222224e-06,0.06604237338378068,-32.32484101594045
3.3995225694444444e-06,0.29541843484102154,-25.8186918095964
3.4000651041666668e-06,0.1597410130353146,-28.4889033954496
3.4006076388888887e-06,0.058360514007994406,-32.86187665560754
3.401150173611111e-06,0.34246850166425125,-25.176861401412005
3.4016927083333335e-06,0.19256271006446252,-27.67734584402879
3.4022352430555555e-06,0.389744036807163,-24.615272947464483
3.402777777777778e-06,0.11179662379168565,-30.03878085582796
3.4033203125e-06,0.19961435162532193,-27.521150113906256
3.403862847222222e-06,0.1503913113682629,-28.750840275609193
3.4044053819444446e-06,0.2686531426189313,-26.23114848658037
3.4049479166666666e-06,0.18973558979427915,-27.741579721909382
3.405490451388889e-06,0.1819320464979679,-27.92397569042453
3.406032986111111e-06,0.07015615336379638,-32.062410050277194
3.4065755208333333e-06,0.13025910264393298,-29.374986918410602
3.4071180555555557e-06,0.167427838157028,-28.28479104207068
3.4076605902777777e-06,0.17180047668428625,-28.17282409323786
3.408203125e-06,0.07676290626282793,-31.67155364958653
3.4087456597222224e-06,0.14478294054693733,-28.915893809118728
3.4092881944444444e-06,0.46091939077035476,-23.886817946554928
3.4098307291666668e-06,0.15168577510993952,-28.71361918693112
3.4103732638888888e-06,0.29818200254087823,-25.778253467632403
3.410915798611111e-06,0.32971091366284555,-25.34173450997551
3.4114583333333335e-06,0.1962773696135412,-27.594365446259943
3.4120008680555555e-06,0.4017790527841808,-24.483194832739315
3.412543402777778e-06,0.2196898483458897,-27.10496784772275
3.4130859375e-06,0.19327657303325776,-27.661275572518687
3.4136284722222222e-06,0.07033310234845501,-32.05146999541492
3.4141710069444446e-06,0.1477694276698498,-28.82722182584706
3.4147135416666666e-06,0.26225998211004203,-26.335747465829705
3.415256076388889e-06,0.21884917464540912,-27.121618607508665
3.415798611111111e-06,0.03220760903264026,-35.44348288144313
3.4163411458333333e-06,0.10195944815542074,-30.43879297599766
3.4168836805555557e-06,0.2099815254379532,-27.301256874461693
3.4174262152777777e-06,0.24841186432560508,-26.571344396208126
3.41796875e-06,0.3208205312082132,-25.460446202503576
3.418511284722222e-06,0.17920566728023554,-27.98955033964677
3.4190538194444444e-06,0.2745272614226937,-26.13721296092017
3.419596354166667e-06,0.16457859601866554,-28.35933420691257
3.4201388888888888e-06,0.1796066016542805,-27.979844781961212
3.420681423611111e-06,0.3176729506410299,-25.50326536931067
3.421223958333333e-06,0.15229407984803678,-28.696237525652744
3.4217664930555555e-06,0.15882164017331596,-28.513970971029718
3.422309027777778e-06,0.1550947149804505,-28.617097748177848
3.4228515625e-06,0.14146971938320296,-29.01643281759373
3.4233940972222223e-06,0.10901483164472969,-30.148211854017163
3.4239366319444446e-06,0.25582067161282795,-26.443711390650456
3.4244791666666666e-06,0.21931620160940757,-27.112360582061406
3.425021701388889e-06,0.03524458716911312,-35.052143459246324
3.425564236111111e-06,0.14898257440387502,-28.791712992631084
3.4261067708333334e-06,0.18442950084094112,-27.864763829936578
3.4266493055555557e-06,0.18429913247593363,-27.86783482897386
3.4271918402777777e-06,0.11835701785509768,-29.791127597671835
3.427734375e-06,0.3358895354016802,-25.26110300171281
3.428276909722222e-06,0.18609355601566582,-27.82575439041448
3.4288194444444444e-06,0.2759539211114973,-26.114702043662106
3.429361979166667e-06,0.1862682536662489,-27.821679309176627
3.429904513888889e-06,0.13657320118967625,-29.169412847142947
3.430447048611111e-06,0.05244351409216593,-33.32614988987983
3.430989583333333e-06,0.15687215400304974,-28.567609139667795
3.4315321180555555e-06,0.10049769207337667,-30.501506855203715
3.432074652777778e-06,0.1181816674574016,-29.797566605647926
3.4326171875e-06,0.07594824221245569,-31.71789047064302
3.4331597222222223e-06,0.19061587564554877,-27.72147705345454
3.4337022569444443e-06,0.122809389190718,-29.63075202483239
3.4342447916666666e-06,0.05151078398429194,-33.40408614021116
3.434787326388889e-06,0.1212810742830807,-29.685137386338695
3.435329861111111e-06,0.23838022353888097,-26.750365511361586
3.4358723958333334e-06,0.2536703115342091,-26.48037131565332
3.4364149305555553e-06,0.24757377316704318,-26.58602138216895
3.4369574652777777e-06,0.2279701952068932,-26.944287027222412
3.4375e-06,0.2376249588642029,-26.764147191392457
3.438042534722222e-06,0.058220202311435584,-32.872330635804104
3.4385850694444445e-06,0.3214022371762685,-25.452578784107928
3.439127604166667e-06,0.08072894261932442,-31.452775096617636
3.439670138888889e-06,0.005975874878227766,-42.75905278106723
3.4402126736111112e-06,0.1249624862681266,-29.555271164384568
3.440755208333333e-06,0.1662592932689102,-28.31520843750007
3.4412977430555556e-06,0.27302128349165294,-26.16110269857366
3.441840277777778e-06,0.15698629814801274,-28.564450252332133
3.4423828125e-06,0.16279458021623594,-28.406668316400424
3.4429253472222223e-06,0.21190374887394395,-27.261681337749696
3.4434678819444443e-06,0.10732384979000323,-30.216105310707313
3.4440104166666667e-06,0.29257351460957853,-25.86071765027157
3.444552951388889e-06,0.33483635568793574,-25.27474167348963
3.445095486111111e-06,0.16437554583640865,-28.364695658475757
3.4456380208333334e-06,0.4207959315176805,-24.28235241658659
3.4461805555555554e-06,0.1379554915085168,-29.12567780981208
3.4467230902777778e-06,0.22472236272663476,-27.006604814496225
3.447265625e-06,0.3151721090354375,-25.537589959397664
3.447808159722222e-06,0.16290725637541678,-28.403663443192553
3.4483506944444445e-06,0.19529398981775864,-27.61617895771797
3.4488932291666665e-06,0.1551397945569836,-28.61583561834569
3.449435763888889e-06,0.07215165805203526,-31.94060458157933
3.4499782986111112e-06,0.1476235903895556,-28.831510101287666
3.450520833333333e-06,0.2949869149791227,-25.82504021847454
3.4510633680555556e-06,0.28915086093124204,-25.91182284100888
3.451605902777778e-06,0.09669045646582482,-30.66923163334069
3.4521484375e-06,0.21084173695329378,-27.28350188474981
3.4526909722222223e-06,0.09278171031053749,-30.848443999188095
3.4532335069444443e-06,0.15256403304194638,-28.688546130333208
3.4537760416666667e-06,0.280171693225133,-26.0488251903094
3.454318576388889e-06,0.30273855849431613,-25.71239035151148
3.454861111111111e-06,0.19143666510020904,-27.702816537354444
3.4554036458333334e-06,0.163917812874909,-28.37680623110279
3.4559461805555554e-06,0.2664850631098669,-26.26633902647673
3.4564887152777778e-06,0.30106967656841527,-25.73639757814091
3.45703125e-06,0.213590433978849,-27.22724975676919
3.457573784722222e-06,0.306255775518804,-25.662224862468808
3.4581163194444445e-06,0.12540231987122064,-29.5400120306242
3.4586588541666665e-06,0.1169169051780714,-29.844294628852538
3.459201388888889e-06,0.1422447101315996,-28.9927064922702
3.4597439236111113e-06,0.15214215815088908,-28.7005720136009
3.4602864583333332e-06,0.11950638757180845,-29.74915655048556
3.4608289930555556e-06,0.19051714829117478,-27.723727015724073
3.4613715277777776e-06,0.2918636067133193,-25.87126828856573
3.4619140625e-06,0.3394037214969073,-25.215901738673313
3.4624565972222224e-06,0.30348709882884967,-25.701665397921857
3.4629991319444443e-06,0.1897586044486331,-27.74105296089155
3.4635416666666667e-06,0.15257899082926143,-28.688120357237352
3.4640842013888887e-06,0.24215116506250464,-26.68220210921337
3.464626736111111e-06,0.11603307025214435,-29.877249899389703
3.4651692708333335e-06,0.2728706451394347,-26.163499561518897
3.4657118055555554e-06,0.14103960180982342,-29.029657006603177
3.466254340277778e-06,0.06006471023726311,-32.73687387529169
3.466796875e-06,0.15092681432300895,-28.735403685287583
3.467339409722222e-06,0.2362545154308752,-26.789266560869002
3.4678819444444446e-06,0.32437819147598923,-25.412551257025818
3.4684244791666665e-06,0.18583773887555077,-27.831728611534025
3.468967013888889e-06,0.30309701566436126,-25.70725113566627
3.4695095486111113e-06,0.1632076003726175,-28.39566394394638
3.4700520833333333e-06,0.10939035783466045,-30.133277308441425
3.4705946180555556e-06,0.2024857929010478,-27.45912216804459
3.4711371527777776e-06,0.2629216468088503,-26.32480430012171
3.4716796875e-06,0.08968678951974514,-30.995782957946755
3.4722222222222224e-06,0.3369832981725855,-25.246983972660367
3.4727647569444444e-06,0.19270318134653597,-27.67417889326913
3.4733072916666667e-06,0.2533183837498846,-26.486400654008627
3.4738498263888887e-06,0.36070048521211,-24.951600473019813
3.474392361111111e-06,0.2686679125443906,-26.2309097281299
3.4749348958333335e-06,0.3759458046421027,-24.771815311408737
3.4754774305555554e-06,0.2087170251883796,-27.327488976271454
3.476019965277778e-06,0.1667683528318424,-28.301931345707814
3.4765625e-06,0.25136724687243,-26.519980853230095
3.477105034722222e-06,0.23022800983803118,-26.901486144934402
3.4776475694444446e-06,0.39066466424475416,-24.605026429173122
3.4781901041666665e-06,0.1486008050797253,-28.80285611507869
3.478732638888889e-06,0.10247277898393944,-30.41698259728308
3.4792751736111113e-06,0.1620603731393786,-28.42629939308165
3.4798177083333333e-06,0.2809995193530253,-26.03601196781865
3.4803602430555557e-06,0.08014889808360418,-31.484092179393844
3.4809027777777776e-06,0.27862675451245694,-26.072839575821263
3.4814453125e-06,0.12266343240150974,-29.635916607632918
3.4819878472222224e-06,0.15678684604671042,-28.56997149978552
3.4825303819444444e-06,0.3830556304116502,-24.690449235533695
3.4830729166666668e-06,0.23644562919776604,-26.78575483531351
3.4836154513888887e-06,0.31214156674202753,-25.579551679191038
3.484157986111111e-06,0.22894726884224822,-26.92571306722148
3.4847005208333335e-06,0.329293016367097,-25.34724253521187
3.4852430555555555e-06,0.08751844481303456,-31.10207182107668
3.485785590277778e-06,0.3859974771398076,-24.657223076770137
3.486328125e-06,0.10181684027334412,-30.444871585717188
3.4868706597222222e-06,0.05643317493204599,-33.007722894536144
3.4874131944444446e-06,0.11276273882507754,-30.001411581907853
3.4879557291666666e-06,0.35065580387719886,-25.07425742314536
3.488498263888889e-06,0.3161922336993335,-25.52355575227095
3.489040798611111e-06,0.3838531118801251,-24.68141708067837
3.4895833333333333e-06,0.3077949615521619,-25.640452674584033
3.4901258680555557e-06,0.10484079815683246,-30.317764552441165
3.4906684027777777e-06,0.14794942539894884,-28.821934910295646
3.4912109375e-06,0.11351874462484951,-29.972391941081543
3.491753472222222e-06,0.2262099353665463,-26.97795098174817
3.4922960069444444e-06,0.1352417204425251,-29.21196086937385
3.492838541666667e-06,0.06252587534481556,-32.5624699338433
3.4933810763888888e-06,0.22206455614356832,-27.058275277528516
3.493923611111111e-06,0.35347466555990215,-25.03948481587293
3.4944661458333335e-06,0.27493541662931686,-26.130760854392086
3.4950086805555555e-06,0.2564840469677784,-26.432464161934487
3.495551215277778e-06,0.25092857941035607,-26.527566459027902
3.49609375e-06,0.09571073613175894,-30.713461173367577
3.4966362847222222e-06,0.04327395646367041,-34.160801700169245
3.4971788194444446e-06,0.35490889189190544,-25.021898935276567
3.4977213541666666e-06,0.2881042146562738,-25.927571622407605
3.498263888888889e-06,0.309442623406274,-25.61726639531684
3.498806423611111e-06,0.25664263406527915,-26.429779697996658
3.4993489583333333e-06,0.22875145874362454,-26.929429015962253
3.4998914930555557e-06,0.10925968232690957,-30.138468403640953
3.5004340277777777e-06,0.3062096688738075,-25.66287873973559
3.5009765625e-06,0.28549051508097756,-25.967150896779685
3.501519097222222e-06,0.09301772687910988,-30.837410515981585
3.5020616319444444e-06,0.2527417436421069,-26.496297965086214
3.502604166666667e-06,0.13217043321590927,-29.311724603403885
3.5031467013888888e-06,0.1408419128778225,-29.035748589194
3.503689236111111e-06,0.07194027607015173,-31.953346737442523
3.504231770833333e-06,0.26763258072186275,-26.247677919160473
3.5047743055555555e-06,0.013502454717052722,-39.218940443612155
3.505316840277778e-06,0.14026386466064764,-29.053609730792683
3.505859375e-06,0.2024283482360811,-27.460354424399334
3.5064019097222223e-06,0.30678732643764717,-25.654693591404207
3.5069444444444447e-06,0.2643629556902971,-26.301061750084656
3.5074869791666666e-06,0.12885720854085306,-29.42198054925912
3.508029513888889e-06,0.11816784239233685,-29.798074679430712
3.508572048611111e-06,0.1758729872234439,-28.071076336384422
3.5091145833333334e-06,0.09698000918712127,-30.656245529099046
3.5096571180555557e-06,0.30425830847727653,-25.690643273510737
3.5101996527777777e-06,0.16337612724827455,-28.3911817672513
3.5107421875e-06,0.13699440102719854,-29.156039559642835
3.511284722222222e-06,0.2400386529050667,-26.720255929871865
3.5118272569444445e-06,0.028935069927539525,-35.90882237568396
3.512369791666667e-06,0.27883872091091705,-26.069536919578145
3.512912326388889e-06,0.01731149866822292,-38.139721071592476
3.513454861111111e-06,0.10923540035993441,-30.13943369074772
3.513997395833333e-06,0.15681433748744755,-28.569210062541707
3.5145399305555556e-06,0.21215893305269615,-27.256454511678854
3.515082465277778e-06,0.36197098767765606,-24.936330110228376
3.515625e-06,0.2506318686317697,-26.53270481750079
3.5161675347222223e-06,0.23520025822414378,-26.80868979618871
3.5167100694444443e-06,0.057240060188096666,-32.94606692081104
3.5172526041666666e-06,0.05610473084654879,-33.033072905797766
3.517795138888889e-06,0.2062611186579156,-27.378894050133148
3.518337673611111e-06,0.1804904737252379,-27.95852489017298
3.5188802083333334e-06,0.25363227725384413,-26.481022527710252
3.5194227430555554e-06,0.09433380454974098,-30.776394236323426
3.5199652777777777e-06,0.20618066658577153,-27.380588344585508
3.5205078125e-06,0.056679906539164965,-32.9887764837345
3.521050347222222e-06,0.33042909044649277,-25.33228498910786
3.5215928819444445e-06,0.2013865037718621,-27.482764115548854
3.522135416666667e-06,0.2899198491110296,-25.900288238631084
3.522677951388889e-06,0.08406635218343152,-31.27684570959829
3.5232204861111112e-06,0.1765323251082665,-28.054825324882124
3.523763020833333e-06,0.2534451740425654,-26.484227477789762
3.5243055555555556e-06,0.1144237777332365,-29.937904918101093
3.524848090277778e-06,0.21865804797777436,-27.12541307114659
3.525390625e-06,0.13723839207070532,-29.148311527514196
3.5259331597222223e-06,0.13862647563190353,-29.104605917314878
3.5264756944444443e-06,0.2826408837125883,-26.010717915253277
3.5270182291666667e-06,0.3195522034128442,-25.477649573392416
3.527560763888889e-06,0.32692247498430527,-25.378619957219385
3.528103298611111e-06,0.21719147625816676,-27.154639965914093
3.5286458333333334e-06,0.10886527957182512,-30.15417381629606
3.5291883680555554e-06,0.07917116367160545,-31.537397455081976
3.5297309027777778e-06,0.3371748298301306,-25.24451626840036
3.5302734375e-06,0.16351658508409164,-28.387449651820877
3.530815972222222e-06,0.4501710567039245,-23.989292047965986
3.5313585069444445e-06,0.019172398621538085,-37.69630323815143
3.5319010416666665e-06,0.1480544091069396,-28.81885428486672
3.532443576388889e-06,0.09557073809552619,-30.71981833740713
3.5329861111111112e-06,0.26904488510422214,-26.2248203387718
3.5335286458333332e-06,0.08402915146567545,-31.278767958124554
3.5340711805555556e-06,0.23841858670926133,-26.749666645807295
3.5346137152777776e-06,0.16227504947769422,-28.420550236113925
3.53515625e-06,0.15313900299544309,-28.672209585185165
3.5356987847222223e-06,0.15382162368456462,-28.65289382534852
3.5362413194444443e-06,0.35121289985444926,-25.067363149092877
3.5367838541666667e-06,0.05252632405663403,-33.319297651425416
3.537326388888889e-06,0.12156467946115791,-29.674993645468323
3.537868923611111e-06,0.23723284477725057,-26.771319571066527
3.5384114583333334e-06,0.07798851664040762,-31.602761137925135
3.5389539930555554e-06,0.2959144337554956,-25.811406246640473
3.539496527777778e-06,0.1165490542583374,-29.857980200589793
3.5400390625e-06,0.17675856267016474,-28.04926312435213
3.540581597222222e-06,0.2527006939652165,-26.49700339252444
3.5411241319444445e-06,0.17879678035076477,-27.999470797765508
3.5416666666666665e-06,0.4010408418029261,-24.491181706212664
3.542209201388889e-06,0.08847332287976206,-31.054944350274933
3.5427517361111113e-06,0.30027297931099595,-25.747905207666378
3.5432942708333332e-06,0.21228909365932788,-27.253790909473835
3.5438368055555556e-06,0.14039326673760508,-29.049604943052437
3.5443793402777776e-06,0.2641744971163161,-26.304158844596365
3.544921875e-06,0.20847796630959664,-27.332466119592173
3.5454644097222224e-06,0.09391938245916252,-30.795515455009713
3.5460069444444443e-06,0.14280694625216947,-28.97557441421577
3.5465494791666667e-06,0.221256982191936,-27.074097892427275
3.5470920138888887e-06,0.023296496169839646,-36.85016166475887
3.547634548611111e-06,0.3754694873619747,-24.77732124125348
3.5481770833333335e-06,0.19295829881974683,-27.668433122290605
3.5487196180555554e-06,0.31728547373318766,-25.50856584560549
3.549262152777778e-06,0.06511828340337474,-32.38603830326256
3.5498046875e-06,0.06545430954728217,-32.36368527818393
3.550347222222222e-06,0.25652738735377006,-26.43173035799698
3.5508897569444446e-06,0.14436108666731698,-28.928566313119394
3.5514322916666665e-06,0.2477815075456441,-26.58237882890952
3.551974826388889e-06,0.03055503415282236,-35.67224000343226
3.5525173611111113e-06,0.14764480946303346,-28.830885901302636
3.5530598958333333e-06,0.2763743262491975,-26.10809076974669
3.5536024305555557e-06,0.3295136886075877,-25.34433313130888
3.5541449652777776e-06,0.4959477899759167,-23.568708145159047
3.5546875e-06,0.16942514885790239,-28.233288979452063
3.5552300347222224e-06,0.14215877849005631,-28.995330907256083
3.5557725694444444e-06,0.13950978654628998,-29.07702099597983
3.5563151041666667e-06,0.19269557473505403,-27.674350326588044
3.5568576388888887e-06,0.14000281628442526,-29.0617000183507
3.557400173611111e-06,0.3894702948272312,-24.618324345043145
3.5579427083333335e-06,0.2140656200249407,-27.217598507327324
3.5584852430555555e-06,0.14275750282135885,-28.977078313559797
3.559027777777778e-06,0.23375607202603207,-26.835438729468137
3.5595703125e-06,0.2449313383726013,-26.632624182221885
3.560112847222222e-06,0.20960802523960537,-27.308988674155657
3.5606553819444446e-06,0.2048112660210636,-27.409529317020066
3.5611979166666665e-06,0.20416151580566858,-27.423328923405577
3.561740451388889e-06,0.20656267072740886,-27.37254933713707
3.562282986111111e-06,0.05603182888833821,-33.03871975687046
3.5628255208333333e-06,0.42724092425021304,-24.21633927926665
3.5633680555555557e-06,0.20041219331654617,-27.503826328384488
3.5639105902777776e-06,0.15117798686543565,-28.728182159917147
3.564453125e-06,0.33027165159478833,-25.334354755992496
3.5649956597222224e-06,0.25981874775453245,-26.37636288554463
3.5655381944444444e-06,0.3402186403701382,-25.205486691749655
3.5660807291666668e-06,0.32644976310751656,-25.384904160418454
3.5666232638888887e-06,0.2474968031647321,-26.587371801650264
3.567165798611111e-06,0.16481634931480302,-28.353064835511415
3.5677083333333335e-06,0.11680254039123399,-29.84854485285001
3.5682508680555555e-06,0.25694457661543696,-26.424673184603552
3.568793402777778e-06,0.10018176106128023,-30.515181120947
3.5693359375e-06,0.08821286317504287,-31.067748553815736
3.5698784722222222e-06,0.21248168715921004,-27.249852677196195
3.5704210069444446e-06,0.10463535327032955,-30.326283289160653
3.5709635416666666e-06,0.20519163757966374,-27.401471163533095
3.571506076388889e-06,0.06337113502766499,-32.50415288074952
3.572048611111111e-06,0.13883542589975886,-29.098064769504994
3.5725911458333333e-06,0.15316394852865498,-28.671502200069085
3.5731336805555557e-06,0.10695543823815908,-30.231039022981705
3.5736762152777777e-06,0.19338387071107252,-27.65886525145554
3.57421875e-06,0.40144074651288925,-24.486853222525824
3.574761284722222e-06,0.16504936054295555,-28.34692927765163
3.5753038194444444e-06,0.3287406261740748,-25.354533957824003
3.575846354166667e-06,0.053975980895913274,-33.20106230396586
3.5763888888888888e-06,0.06379492589257818,-32.47520636559548
3.576931423611111e-06,0.21304125104759128,-27.238430700740714
3.5774739583333335e-06,0.03298585008813047,-35.33979092938391
3.5780164930555555e-06,0.34628321604543744,-25.128753315322278
3.578559027777778e-06,0.0847581441744181,-31.24125334801647
3.5791015625e-06,0.17079830639525767,-28.198232138412965
3.5796440972222222e-06,0.3682765132134171,-24.861327511669057
3.5801866319444446e-06,0.16709120448258916,-28.29353184172315
3.5807291666666666e-06,0.3732019328851323,-24.80362889455477
3.581271701388889e-06,0.2632833145923519,-26.318834369812727
3.581814236111111e-06,0.14340455256248574,-28.95743835041928
3.5823567708333333e-06,0.29765194725241617,-25.785980457599614
3.5828993055555557e-06,0.1332811004071836,-29.275382040931028
3.5834418402777777e-06,0.07707937047331902,-31.65368614825838
3.583984375e-06,0.11007012507960214,-30.10637313839036
3.584526909722222e-06,0.2118404031183252,-27.262979796368786
3.5850694444444444e-06,0.040453757969525266,-34.45347902033066
3.585611979166667e-06,0.34966029015835604,-25.086604602073614
3.586154513888889e-06,0.2692396526963727,-26.221677521608164
3.586697048611111e-06,0.3525243573006009,-25.05117644345358
3.587239583333333e-06,0.2377071908978558,-26.76264454029573
3.5877821180555555e-06,0.2651428731111211,-26.288268158070174
3.588324652777778e-06,0.06951602451410746,-32.10221846134878
3.5888671875e-06,0.08982615930798331,-30.989039428576604
3.5894097222222223e-06,0.3302363076316211,-25.33481954034437
3.5899522569444442e-06,0.18849040873597359,-27.77017517639461
3.5904947916666666e-06,0.06859476353105906,-32.16015810549479
3.591037326388889e-06,0.24992526548720945,-26.544966117140646
3.591579861111111e-06,0.38879819611079935,-24.62582532548371
3.5921223958333334e-06,0.24404214586486025,-26.648419387384852
3.5926649305555558e-06,0.47428463362552115,-23.762677196825482
3.5932074652777777e-06,0.11224067349045624,-30.021565098564377
3.59375e-06,0.12093878311531464,-29.697411794053664
3.594292534722222e-06,0.16327111675286793,-28.393974105537062
3.5948350694444445e-06,0.25957730802502943,-26.38040049609716
3.595377604166667e-06,0.1886691490630352,-27.76605883136542
3.595920138888889e-06,0.12753754118679397,-29.466687339201343
3.596462673611111e-06,0.29457756075552877,-25.831071121499978
3.597005208333333e-06,0.1941938374846502,-27.640713298701623
3.5975477430555556e-06,0.3291576018302138,-25.349028843413024
3.598090277777778e-06,0.3697245444651262,-24.844284913078795
3.5986328125e-06,0.27373273017654387,-26.149800447979192
3.5991753472222223e-06,0.13216120403533294,-29.312027872603146
3.5997178819444443e-06,0.09569819403346698,-30.71403031756401
3.6002604166666667e-06,0.3338065533434468,-25.288119152656513
3.600802951388889e-06,0.271998256763393,-26.177406531809105
3.601345486111111e-06,0.3616419868181704,-24.94027927290781
3.6018880208333334e-06,0.22259988491003022,-27.047818383739187
3.6024305555555554e-06,0.2858262463170169,-25.96204667965008
3.6029730902777777e-06,0.015377416102496193,-38.65423407592087
3.603515625e-06,0.2862301511259022,-25.955913939603956
3.604058159722222e-06,0.20109064119547201,-27.48914914928701
3.6046006944444445e-06,0.2576284549753611,-26.41312944816031
3.605143229166667e-06,0.12941876225707552,-29.403095318566223
3.605685763888889e-06,0.19100042163766456,-27.71272447867565
3.6062282986111112e-06,0.3335949665854401,-25.290872846251172
3.606770833333333e-06,0.26393702843431893,-26.308064509978667
3.6073133680555556e-06,0.3973342080081271,-24.531508171078546
3.607855902777778e-06,0.09896836402601317,-30.568103825126634
3.6083984375e-06,0.16478616056098028,-28.3538603882663
3.6089409722222223e-06,0.0863299399386445,-31.161453350665855
3.6094835069444443e-06,0.2241646522660787,-27.017396425394175
3.6100260416666667e-06,0.20879940153230514,-27.3257752428813
3.610568576388889e-06,0.23008346614889977,-26.90421362543062
3.611111111111111e-06,0.20713011841258894,-27.360635203776877
3.6116536458333334e-06,0.22379306660668255,-27.024601464246963
3.6121961805555554e-06,0.22219746638486484,-27.055676712574567
3.6127387152777778e-06,0.2701063543772086,-26.207719725443873
3.61328125e-06,0.28499744255911635,-25.974658109714728
3.613823784722222e-06,0.11429767118358652,-29.942693921008676
3.6143663194444445e-06,0.2767022329136988,-26.102941100345642
3.6149088541666665e-06,0.28079766024085595,-26.03913289136522
3.615451388888889e-06,0.10112124999137029,-30.474643444097534
3.6159939236111113e-06,0.4517374580871803,-23.974206700615905
3.6165364583333332e-06,0.04671870446360453,-33.82815982794101
3.6170789930555556e-06,0.26066733886709076,-26.362201555449843
3.6176215277777776e-06,0.13006918945525742,-29.38132339946295
3.6181640625e-06,0.3778118025528136,-24.750312530046394
3.6187065972222223e-06,0.04700091658065517,-33.80200446490237
3.6192491319444443e-06,0.256191590863883,-26.43741903306646
3.6197916666666667e-06,0.050880744240336395,-33.457533186532004
3.620334201388889e-06,0.09444685873602271,-30.77119255790221
3.620876736111111e-06,0.11301883634683926,-29.991559423852543
3.6214192708333334e-06,0.21149603458569835,-27.270045447852063
3.6219618055555554e-06,0.2277789805106596,-26.94793129019557
3.622504340277778e-06,0.09938356233443098,-30.54992214159927
3.623046875e-06,0.30133269873842633,-25.73260512681617
3.623589409722222e-06,0.3687821951916255,-24.855368286855956
3.6241319444444445e-06,0.39831828477080106,-24.520765307087032
3.6246744791666665e-06,0.3385381590203103,-25.22699145660894
3.625217013888889e-06,0.32900729554728,-25.351012455443033
3.6257595486111113e-06,0.14853446398271505,-28.80479540508116
3.6263020833333332e-06,0.03163080822561905,-35.521964847467494
3.6268446180555556e-06,0.32020684335954636,-25.468761645440495
3.6273871527777776e-06,0.1337402044892479,-29.260447909288516
3.6279296875e-06,0.32060261083353747,-25.463397191130397
3.6284722222222224e-06,0.13326161497605307,-29.27601701722144
3.6290147569444443e-06,0.06627981957732439,-32.309254562907334
3.6295572916666667e-06,0.22172599193846917,-27.064901673480627
3.6300998263888887e-06,0.09039398177703788,-30.961672567188224
3.630642361111111e-06,0.23821278796498147,-26.753417018498922
3.6311848958333335e-06,0.14806738245419412,-28.818473748662456
3.6317274305555554e-06,0.15018776122838146,-28.75672230294334
3.632269965277778e-06,0.17882793917114914,-27.998714021007572
3.6328125e-06,0.43867984466448806,-24.101590928158416
3.633355034722222e-06,0.21271143104293747,-27.24515944457353
3.6338975694444446e-06,0.4158550371955036,-24.333648074297905
3.6344401041666665e-06,0.16385740246140876,-28.378407078775354
3.634982638888889e-06,0.029361782264740937,-35.845243600444384
3.6355251736111113e-06,0.1676478593551343,-28.27908761405833
3.6360677083333333e-06,0.2731205037955728,-26.159524689640364
3.6366102430555557e-06,0.2612025233367274,-26.353294057229437
3.6371527777777776e-06,0.16694211462818342,-28.29740863494534
3.6376953125e-06,0.2615376461831472,-26.347725630259973
3.6382378472222224e-06,0.18478695737980833,-27.856354592081818
3.6387803819444444e-06,0.12433303301730719,-29.577202457426953
3.6393229166666668e-06,0.32305461578350075,-25.43030823239
3.6398654513888887e-06,0.14305179220748032,-28.968134706485667
3.640407986111111e-06,0.15485338458209089,-28.623860717955747
